id;city_id;type_id;total_area;rooms;ceiling_height;floors_total;living_area;floor;is_apartment;open_plan;kitchen_area;balcony;airports_nearest;parks_around3000;ponds_around3000
6149;6X8I;F8EM;211;6;3,4;7;155,5;6;0;0;21,8;;26989;2;1
6150;6X8I;F8EM;33,7;1;2,5;9;18,2;7;0;0;8,8;1;15246;1;2
6151;C3YJ;F8EM;51,9;2;3,05;18;32,3;2;0;0;11;;;;
6152;6X8I;F8EM;97;3;2,8;19;48,5;11;0;0;15,5;5;44259;1;0
6153;XNS3;IZIQ;57,2;2;;5;30,6;2;0;0;8,2;2;;;
6154;6X8I;F8EM;100;4;;17;54;16;0;0;15;;37227;0;0
6155;6X8I;F8EM;64;2;;19;30,5;11;0;0;12;;34014;0;0
6156;6X8I;F8EM;46;1;2,7;16;22;7;0;0;9;;34585;0;0
6157;187Y;IZIQ;33,3;1;;27;15,3;27;0;0;9,7;1;;;
6158;6X8I;F8EM;57,39;3;;5;31;3;0;0;;;47303;1;1
6159;6X8I;F8EM;58,2;3;;9;36,8;1;0;0;7,2;;35513;0;1
6160;6X8I;F8EM;43;2;2,5;5;19,8;3;0;0;5,5;;42458;2;0
6161;187Y;IZIQ;42;1;2,75;25;16;25;0;0;12;2;;;
6162;6X8I;F8EM;45;2;2,7;19;32,4;11;0;0;5;;38171;0;2
6163;R9I0;F8EM;72,8;3;;5;43,7;2;0;0;8,5;;;;
6164;6X8I;F8EM;120;4;2,8;18;64;8;0;0;15;;33367;0;0
6165;6X8I;F8EM;46;1;;16;20;5;0;0;13;0;11794;0;1
6166;6X8I;F8EM;231;6;;6;171;6;0;0;30;;25761;2;1
6167;FJEG;F8EM;54,2;3;;5;39,6;3;0;0;7;0;24119;1;0
6168;YVBQ;F8EM;67,2;3;2,75;5;41,1;5;0;0;10,7;2;36511;0;0
6169;6X8I;F8EM;50,6;2;2,5;14;30,2;2;0;0;8,5;;51331;0;0
6170;TXOA;9N9J;43,4;1;;15;18;11;0;0;11,4;2;;;
6171;6X8I;F8EM;43,5;2;2,6;9;27;4;0;0;6,3;0;18578;0;1
6172;S2KX;F8EM;57,7;3;;5;40,9;1;0;0;6;;;;
6173;6X8I;F8EM;42,6;1;2,92;17;;16;0;0;;2;39197;1;0
6174;LPMK;9N9J;40,8;1;;10;19;3;0;0;10,9;2;;;
6175;4T1U;IZIQ;39,7;1;2,65;27;14,3;5;0;0;11,85;1;53426;0;0
6176;66WT;LVBX;36,6;1;2,8;12;16,92;7;0;0;10,94;1;;;
6177;4T1U;IZIQ;42,9;1;2,57;25;17;13;0;0;11;;53891;0;0
6178;6X8I;F8EM;55,8;3;2,45;5;40,7;2;0;0;5,2;;39823;2;0
6179;6X8I;F8EM;50;2;;9;31,4;8;0;0;5,5;;29066;2;3
6180;TXOA;9N9J;82,4;2;3;15;40,2;1;0;0;13,49;1;;;
6181;6X8I;F8EM;58,3;3;2,6;12;37,4;1;0;0;7,1;0;31169;0;0
6182;6X8I;F8EM;63,8;3;2,55;9;41,9;8;0;0;10,2;2;15871;1;0
6183;6X8I;F8EM;363,1;3;;16;;12;0;0;31,73;;31887;0;2
6184;6X8I;F8EM;88,3;3;;25;48,4;10;0;0;13,3;;42427;0;0
6185;6X8I;F8EM;60;3;2,55;9;43,3;9;0;0;6,3;2;14371;0;1
6186;6X8I;F8EM;31;1;;7;18;3;0;0;6;1;36077;0;0
6187;6X8I;F8EM;96,7;2;;8;35,5;3;0;0;37;;26055;1;1
6188;TXOA;9N9J;82;3;2,7;9;47;5;0;0;10;;;;
6189;5GBK;9N9J;44,4;2;;5;27,9;4;0;0;5,4;1;;;
6190;6X8I;F8EM;58,7;3;2,5;9;36,4;5;0;0;5,4;1;16949;0;0
6191;6X8I;F8EM;47;2;;5;23;3;0;0;8;;19416;2;1
6192;6X8I;F8EM;33;1;;10;17;1;0;0;10;0;29113;2;1
6193;6X8I;F8EM;230;4;;3;90;2;0;0;70;0;39422;0;1
6194;6X8I;F8EM;55,5;3;2,5;5;41;1;0;0;;0;7637;1;0
6195;FMVZ;IZIQ;73,8;3;;5;42,9;2;0;0;10;0;18446;0;0
6196;6X8I;F8EM;41;1;2,75;10;17;5;0;0;10,2;2;18377;0;2
6197;6X8I;F8EM;63,68;2;2,75;23;;13;0;0;17,7;2;22077;0;1
6198;6X8I;F8EM;44,8;2;2,52;7;28,6;7;0;0;5,7;;39812;1;0
6199;6X8I;F8EM;63;3;2,6;15;37;3;0;0;10;2;48722;0;0
6200;E66G;F8EM;31,1;1;2,6;3;17,6;2;0;0;4,7;1;61078;1;2
6201;ZYPN;F8EM;53,2;2;2,53;5;31;4;0;0;8,4;;;;
6202;6X8I;F8EM;80;3;3,1;7;49,6;5;0;0;10;1;12875;1;3
6203;3I7C;F8EM;46,3;2;;5;32;5;0;0;5;0;48279;0;1
6204;6X8I;F8EM;121;2;3,3;7;57,7;6;0;0;42,4;0;26875;2;1
6205;6X8I;F8EM;51,6;2;2,7;16;30,1;1;0;0;8,7;;41935;0;0
6206;6X8I;F8EM;37;1;2,7;9;18;3;0;0;10;2;19582;0;0
6207;6X8I;F8EM;80;3;3;4;47;3;0;0;8,5;0;22097;1;2
6208;6X8I;F8EM;149,3;4;2,8;18;86;15;0;0;32;;30766;0;1
6209;0SI2;F8EM;31;1;2,5;5;;5;0;0;;;;;
6210;6X8I;F8EM;111;2;2,75;16;50,6;11;0;0;26;2;29829;0;3
6211;6X8I;F8EM;57,7;2;2,6;18;30;4;0;0;10;;43292;0;1
6212;6X8I;F8EM;100;4;2,8;22;58;5;0;0;12,5;;15248;0;1
6213;CG12;9N9J;55,5;3;2,5;5;42,9;4;0;0;5;;;;
6214;4T1U;IZIQ;37,2;1;2,65;26;16;5;0;0;13;;52935;0;0
6215;FJEG;F8EM;31,4;1;2,8;5;13;4;0;0;9;;28370;0;2
6216;6X8I;F8EM;85;4;3,4;5;57,2;4;0;0;12,6;;21849;0;3
6217;FJEG;F8EM;34,5;1;;9;20;5;0;0;6;;24256;0;1
6218;6X8I;F8EM;56,8;3;;9;38,6;1;0;0;6,1;;35547;0;1
6219;ZYPN;F8EM;47;2;;9;28,3;8;0;0;7;2;;;
6220;K9HS;LVBX;32;0;2,7;3;20;1;0;0;;;;;
6221;6X8I;F8EM;470,3;4;;3;248,7;3;0;0;40;;43756;1;3
6222;0SI2;F8EM;78;3;3;14;52;4;0;0;14;;;;
6223;24KS;IZIQ;57,7;3;2,5;9;39,5;3;0;0;6,2;;25027;0;0
6224;6X8I;F8EM;49;4;2,5;5;38,3;2;0;0;5,6;;14703;0;0
6225;6X8I;F8EM;28;0;;25;25;1;0;0;;0;11405;0;1
6226;6X8I;F8EM;256;6;4;5;167;3;0;0;28,8;;25801;2;1
6227;FMVZ;IZIQ;65;2;2,75;24;33;10;0;0;10;1;13908;0;1
6228;6X8I;F8EM;48;2;2,5;14;26;12;0;0;7,5;1;51610;0;1
6229;3I7C;F8EM;43,2;2;2,5;5;27,9;3;0;0;5,8;0;48466;0;0
6230;6X8I;F8EM;45,1;1;2,68;25;19,2;21;0;0;12,3;2;42507;0;0
6231;6X8I;F8EM;84,9;3;2,5;14;43,7;11;0;0;13,8;1;36520;1;0
6232;YVBQ;F8EM;33;1;2,75;5;18;2;0;0;11;2;45897;0;1
6233;6X8I;F8EM;45;2;2,5;9;27;4;0;0;6;2;22048;0;1
6234;LV8Y;F8EM;65;3;2,5;5;;2;0;0;;;;;
6235;187Y;IZIQ;55,6;2;2,55;27;30,8;18;0;0;10;1;;;
6236;6X8I;F8EM;38,5;1;2,6;12;20;6;0;0;10;1;33567;1;1
6237;YVBQ;F8EM;59;3;;6;43;1;0;0;8;1;46523;1;1
6238;4T1U;IZIQ;40,3;1;2,6;27;16,5;26;0;0;14,5;2;52610;0;0
6239;6X8I;F8EM;70,5;3;;9;47,2;4;0;0;8,9;0;32243;0;0
6240;6X8I;F8EM;38;1;;25;19;3;0;0;10;0;10010;0;1
6241;6X8I;F8EM;63;2;2,65;10;31;8;0;0;10,8;;23874;1;1
6242;H8WO;F8EM;53,8;2;;4;29,9;2;0;0;8,6;;;;
6243;6X8I;F8EM;56,7;3;2,9;4;27;1;0;0;7;;23392;0;0
6244;FMVZ;IZIQ;31,4;1;2,5;5;17,7;2;0;0;5,5;0;12465;0;0
6245;Y8NW;F8EM;71,6;3;;5;45,5;5;0;0;9,2;;;;
6246;IQ4Z;F8EM;44,4;2;25;5;31,3;5;0;0;5,7;;68923;1;2
6247;L1Y8;F8EM;180,1;4;2,75;2;100;2;0;0;19,5;1;73547;0;1
6248;6X8I;F8EM;214;4;3,3;12;96,7;12;0;0;25,7;0;52092;0;1
6249;FJEG;F8EM;40;1;2,7;12;20,5;4;0;0;10,6;2;28809;0;2
6250;FMVZ;IZIQ;41;1;2,7;7;19;5;0;0;11;2;18552;0;1
6251;6X8I;F8EM;45;1;;16;;2;0;0;;0;11637;0;1
6252;6X8I;F8EM;57;3;2,55;9;36,1;1;0;0;6;;10142;2;1
6253;6X8I;F8EM;55;3;;5;37;3;0;0;7;1;24540;1;0
6254;6X8I;F8EM;35,2;1;2,6;15;19,2;2;0;0;7;1;19119;0;1
6255;6X8I;F8EM;30,1;1;2,55;14;13,6;4;0;0;7,8;;14768;0;2
6256;J2O7;F8EM;60,7;3;2,5;5;;4;0;0;;;;;
6257;6X8I;F8EM;42,9;1;2,83;14;18,5;6;0;0;13,5;2;27814;1;0
6258;PJ2I;F8EM;66,2;2;;9;36,2;6;0;0;10,1;2;;;
6259;FMVZ;IZIQ;52;2;2,54;5;29,5;3;0;0;8,1;1;18033;0;0
6260;6X8I;F8EM;52;2;2,65;12;27,3;10;0;0;10,9;;33673;0;1
6261;YVBQ;F8EM;32,8;1;2,54;5;17,7;5;0;0;5,5;1;36796;1;3
6262;6X8I;F8EM;24;2;3;5;16;5;0;0;2;;31960;2;1
6263;6X8I;F8EM;49;3;2,5;5;35;3;0;0;7,1;1;47440;0;0
6264;6X8I;F8EM;56,6;2;2,55;10;29,7;6;0;0;11,4;;35412;1;3
6265;6X8I;F8EM;58,9;3;2,5;9;24,77;5;0;0;5,86;;15047;0;1
6266;C3YJ;F8EM;72;3;;5;42,1;5;0;0;9,2;;;;
6267;6X8I;F8EM;40,2;1;2,68;24;;16;0;0;10,3;2;41967;0;1
6268;6X8I;F8EM;135,1;3;;15;;13;0;0;;;31656;1;1
6269;6X8I;F8EM;132;4;4;5;90;2;0;0;11;1;21643;1;2
6270;6X8I;F8EM;41;1;2,7;18;20;13;0;0;9,5;2;37491;1;0
6271;6X8I;F8EM;44,5;2;2,5;5;30,5;2;0;0;5,5;1;14664;0;0
6272;6X8I;F8EM;75;3;2,6;9;42;1;0;0;7;;34707;0;0
6273;6X8I;F8EM;63;3;2,6;9;40;8;0;0;10;;18794;0;1
6274;6X8I;F8EM;43;1;2,7;8;18,6;2;0;0;10,8;2;35908;1;2
6275;N237;F8EM;80;3;2,54;5;46;1;0;0;9;;;;
6276;MHKY;F8EM;30;1;;5;17;1;0;0;5,6;;;;
6277;VLGF;F8EM;37,2;1;2,5;9;19,8;4;0;0;6;1;13809;0;0
6278;6X8I;F8EM;44,5;2;2,5;5;28;5;0;0;6,5;0;19219;2;1
6279;6X8I;F8EM;67;3;;5;54;2;0;0;7;;29776;2;0
6280;187Y;IZIQ;52;2;;24;30;11;0;0;12;1;;;
6281;6X8I;F8EM;105;3;2,8;25;60;5;0;0;15,4;1;13594;0;0
6282;6X8I;F8EM;39,1;1;;9;24;7;0;0;11;1;39847;1;0
6283;WBH1;9N9J;38;1;2,8;9;17;2;0;0;9;2;;;
6284;6X8I;F8EM;31;1;2,5;9;17;2;0;0;8;;12559;0;1
6285;E66G;F8EM;73;2;2,8;4;29;3;0;0;28;;54160;0;0
6286;6X8I;F8EM;36,87;1;2,5;14;21,5;12;0;0;7,63;2;45684;0;0
6287;E66G;F8EM;115;3;2,7;23;47,5;3;0;0;29,4;;57482;3;3
6288;6X8I;F8EM;34,85;1;;;11;8;0;0;;;47204;1;1
6289;6X8I;F8EM;40,5;1;2,64;17;19;15;0;0;10,6;;32796;1;0
6290;6X8I;F8EM;23,69;1;;12;17;10;0;0;;;20228;0;1
6291;IVEB;LVBX;78,89;3;2,7;10;46,57;9;0;0;11,47;2;;;
6292;6X8I;F8EM;52;2;2,6;22;;11;0;0;;;29697;0;1
6293;6X8I;F8EM;86;1;3;7;46;5;0;0;16;;24522;1;1
6294;6X8I;F8EM;50;1;;21;18,3;21;0;0;;0;35124;2;3
6295;6X8I;F8EM;74,2;3;;12;43,7;4;0;0;7,7;2;30515;0;1
6296;6X8I;F8EM;54;2;;6;30;1;0;0;10;;25158;1;0
6297;6X8I;F8EM;101;3;3,5;4;36;2;0;0;40;0;22101;2;3
6298;C3YJ;F8EM;68;3;2,6;9;41;4;0;0;9;;;;
6299;6X8I;F8EM;34,8;2;2,9;5;26,6;2;0;0;6,9;;22386;0;2
6300;YVBQ;F8EM;44;2;;4;28;4;0;0;5,2;;37073;1;3
6301;6X8I;F8EM;42;1;2,78;16;20,2;16;0;0;12,4;2;44881;1;0
6302;6X8I;F8EM;48;1;3;9;19;4;0;0;15;0;23808;1;1
6303;6X8I;F8EM;66;2;2,75;16;38;13;0;0;;2;23427;0;0
6304;6X8I;F8EM;69,3;3;2,65;12;42;1;0;0;11;;36223;0;2
6305;WG62;F8EM;61,1;4;;5;46,2;3;0;0;5,9;1;;;
6306;MHKY;F8EM;57;3;2,5;5;39;4;0;0;5,5;;;;
6307;Y04Q;F8EM;58,5;2;2,7;23;20;20;0;0;35;;;;
6308;6X8I;F8EM;81;3;;24;52;1;0;0;12;0;31293;0;0
6309;6X8I;F8EM;55,6;2;2,7;12;35,4;10;0;0;7,2;1;7900;1;0
6310;4KU1;F8EM;37;1;2,73;17;17,4;7;0;0;9,8;2;;;
6311;187Y;IZIQ;35;1;;18;15,5;18;0;0;;;;;
6312;6X8I;F8EM;41,3;1;;13;18,2;11;0;0;11,6;2;37434;1;2
6313;6X8I;F8EM;79,8;2;2,74;5;41,8;4;0;0;20,8;1;39363;0;0
6314;6X8I;F8EM;54;2;;16;;14;0;0;;;27438;0;0
6315;VLGF;F8EM;60;3;2,5;5;40,5;2;0;0;5;2;13192;1;0
6316;VLGF;F8EM;30;1;2,5;5;16,5;2;0;0;5,5;0;14836;0;0
6317;6X8I;F8EM;102;3;2,75;22;53;15;0;0;20,9;2;34463;0;0
6318;6X8I;F8EM;74,7;2;3,2;4;42;3;0;0;9,5;0;15295;1;1
6319;6X8I;F8EM;119;4;;5;70;5;0;0;14;0;24238;2;0
6320;6X8I;F8EM;41,2;1;;24;17,8;13;0;0;10,4;0;21793;0;1
6321;6X8I;F8EM;55,1;1;2,5;14;33,1;14;0;0;7,5;;43816;0;0
6322;6X8I;F8EM;41,52;1;3;9;17,1;9;0;0;13,25;1;31401;1;0
6323;FM89;9N9J;42,2;2;2,65;5;26,8;2;0;0;6;;;;
6324;2CQ7;IZIQ;55;2;;5;30;4;0;0;9;;;;
6325;6X8I;F8EM;36;1;;9;18;6;0;0;8;0;27725;2;0
6326;6X8I;F8EM;42,1;2;2,5;5;27,2;5;0;0;6;0;42774;1;0
6327;6X8I;F8EM;52;2;2,6;9;33;9;0;0;10;0;20050;0;0
6328;187Y;IZIQ;40;2;;27;24;16;0;0;9;;;;
6329;6X8I;F8EM;112;3;;19;53;15;0;0;22,2;4;18995;0;0
6330;6X8I;F8EM;113,5;4;2,7;11;72,1;2;0;0;12;;24151;1;2
6331;Y04Q;F8EM;39,5;1;2,75;11;18,1;9;0;0;11,3;1;;;
6332;6X8I;F8EM;57,3;3;2,5;9;38,5;4;0;0;8,2;1;15662;0;0
6333;6X8I;F8EM;66,3;2;2,8;10;36,3;9;0;0;12,6;;36765;0;0
6334;FJEG;F8EM;89;3;2,75;16;51;14;0;0;14;1;28118;0;0
6335;6X8I;F8EM;62;3;;5;42;2;0;0;6;;22143;0;0
6336;6X8I;F8EM;118;4;;4;89,2;4;0;0;13,3;0;22848;2;1
6337;MHKY;F8EM;30;1;;5;16,5;4;0;0;5,7;;;;
6338;6X8I;F8EM;60;3;2,5;9;41,9;2;0;0;7;;11637;0;0
6339;6X8I;F8EM;66,7;3;;15;39,4;10;0;0;10;1;12148;0;1
6340;6X8I;F8EM;35,8;1;3;5;14,6;1;0;0;7,7;;37889;1;0
6341;6X8I;F8EM;32,3;1;2,75;21;16,3;13;0;0;8;;35908;0;1
6342;R9I0;F8EM;45,2;2;;5;31,1;5;0;0;6;;;;
6343;6X8I;F8EM;80;2;3,2;19;35,01;8;0;0;19,35;1;18748;0;0
6344;6X8I;F8EM;73,72;3;2,5;9;35,9;3;0;0;17,28;;50193;1;1
6345;3I7C;F8EM;51;2;2,55;5;29;4;0;0;10,6;;48607;0;2
6346;R9I0;F8EM;49;2;2,5;5;28,6;2;0;0;7;;;;
6347;6X8I;F8EM;88,3;3;2,8;24;53,4;5;0;0;13,1;;10663;0;0
6348;6X8I;F8EM;88,8;3;3,1;16;52,21;6;0;0;11,78;0;37407;1;2
6349;6X8I;F8EM;42,4;1;2,65;10;18,7;1;0;0;10,8;2;15918;0;0
6350;6X8I;F8EM;109,3;4;;8;67,01;4;0;0;18,88;;25987;0;2
6351;4T1U;IZIQ;39;1;;25;14,5;10;0;0;10;;53561;0;0
6352;6X8I;F8EM;34,4;1;2,5;9;19,4;9;0;0;7,1;2;45050;0;0
6353;6X8I;F8EM;122,3;2;2,8;3;;3;1;0;;;44870;0;1
6354;G6ON;F8EM;56,3;2;2,5;9;29,5;8;0;0;8;2;;;
6355;6X8I;F8EM;32,3;1;2,53;9;15,3;9;0;0;8,1;1;29066;2;3
6356;4KU1;9N9J;37,8;1;;12;16,6;10;0;0;14,6;;;;
6357;6X8I;F8EM;86;3;;16;51;5;0;0;10,5;2;10823;0;0
6358;S2KX;F8EM;30,6;1;;5;16,9;3;0;0;6,5;1;;;
6359;FMVZ;IZIQ;65;2;;10;;1;0;0;11;2;11231;0;0
6360;4W55;9N9J;41,2;1;;6;16,07;1;0;0;10,91;;;;
6361;I3DW;IZIQ;40;2;2,7;2;28;1;0;0;5,5;0;55930;0;0
6362;6X8I;F8EM;130;3;3,18;6;69,5;1;0;0;27;;25201;1;0
6363;6X8I;F8EM;85;3;;25;47,7;13;0;0;11,2;1;11405;0;1
6364;4KU1;F8EM;27,81;0;2,7;25;17,85;5;0;0;;;;;
6365;6X8I;F8EM;38,8;1;2,55;15;17,6;3;0;0;9,4;1;48722;0;0
6366;4KU1;F8EM;49,72;3;;19;21,04;14;0;0;14,04;;;;
6367;6X8I;F8EM;40;1;;25;20;24;0;0;10;;17475;2;0
6368;6X8I;F8EM;62,5;3;2,5;9;45,4;1;0;0;6,2;;47977;0;0
6369;6X8I;F8EM;116,6;4;;5;73,4;2;0;0;11,2;;23409;1;3
6370;VLGF;F8EM;57,7;2;;5;32,8;2;0;0;12,1;0;17938;1;1
6371;6X8I;F8EM;29,9;1;2,5;9;14,7;4;0;0;8,4;1;43507;2;0
6372;6X8I;F8EM;45,6;2;2,8;16;29,5;16;0;0;9;1;36765;0;0
6373;6X8I;F8EM;69;3;;7;51,5;2;0;0;8;;22955;2;0
6374;6X8I;F8EM;79;3;3,2;3;46;3;0;0;12;0;26881;2;2
6375;6X8I;F8EM;44;1;;25;18;21;0;0;10;;10663;0;0
6376;6X8I;F8EM;77;2;;6;47,1;2;0;0;10,4;0;23181;1;1
6377;6X8I;F8EM;67,8;3;2,7;16;41,6;12;0;0;8,2;1;16798;1;0
6378;6186;F8EM;64;3;2,5;5;50;5;0;0;14;1;;;
6379;6X8I;F8EM;78,8;3;2,65;12;46,2;10;0;0;14,9;;31004;0;2
6380;6X8I;F8EM;96;3;;16;53,15;11;0;0;13,3;;37273;1;1
6381;FMVZ;IZIQ;84;3;;21;53;18;0;0;13;2;11654;0;0
6382;O5K1;F8EM;37,3;1;;5;17,1;2;0;0;7,8;1;;;
6383;6X8I;F8EM;146,5;3;2,88;5;95,2;5;0;0;20,9;;22519;0;1
6384;6X8I;F8EM;31;1;;9;19;6;0;0;6;;13710;0;1
6385;6X8I;F8EM;46;2;2,5;5;30,7;1;0;0;6,4;0;42087;1;0
6386;6X8I;F8EM;63,7;2;;4;36,6;4;0;0;;;19515;0;3
6387;6X8I;F8EM;35;1;3;5;14;2;0;0;8;;20329;3;1
6388;6X8I;F8EM;126;3;3,3;4;95;1;0;0;10;;34042;2;3
6389;6X8I;F8EM;64,6;3;2,6;9;42,3;9;0;0;9,9;;18870;1;0
6390;6X8I;F8EM;53,5;2;;16;30,2;10;0;0;8,6;2;32921;0;0
6391;FMVZ;IZIQ;32;1;;21;15;5;0;0;9;;12678;0;0
6392;MHKY;F8EM;24;1;2,5;5;;5;0;0;;;;;
6393;6X8I;F8EM;61,5;2;;5;34,7;2;0;0;9,1;;24965;2;0
6394;6X8I;F8EM;28,9;1;3,5;5;13;1;0;0;13;;21135;2;0
6395;6X8I;F8EM;44;2;2,6;10;28;10;0;0;6,5;1;32829;1;1
6396;6X8I;F8EM;36,5;1;;19;15,7;17;0;0;8,3;2;41929;0;1
6397;6X8I;F8EM;69,8;2;2,5;28;32,3;12;0;0;13;;15916;1;2
6398;FJEG;F8EM;57;3;2,5;9;39;9;0;0;6;2;27650;0;0
6399;S4Y8;F8EM;49;2;;5;29;5;0;0;8;0;;;
6400;6X8I;F8EM;59,2;3;;9;37,3;2;0;0;7,1;;35554;0;1
6401;6X8I;F8EM;61;3;;9;43,2;7;0;0;6,2;0;46601;0;0
6402;R27I;F8EM;35;1;2,75;9;18;3;0;0;9,5;;27904;0;0
6403;6X8I;F8EM;45;1;2,75;9;18;3;0;0;12;1;32551;2;0
6404;187Y;IZIQ;36,6;1;;27;14;21;0;0;10;1;;;
6405;6X8I;F8EM;178,3;4;3;5;73,5;1;0;0;39,9;;16889;3;1
6406;R9I0;F8EM;41;1;;5;24;5;0;0;9;;;;
6407;QL6I;EQUI;58,5;3;2,6;2;40,8;2;0;0;6,5;;;;
6408;187Y;IZIQ;27;0;;23;14;22;0;0;;;;;
6409;6X8I;F8EM;127,2;4;2,8;16;70,3;3;0;0;23,4;1;38900;0;0
6410;6X8I;F8EM;42,4;1;;17;;2;0;0;;;25084;0;0
6411;N237;F8EM;45;2;2,5;9;30;1;0;0;7,2;;;;
6412;6X8I;F8EM;34,08;1;;18;15,77;6;0;0;10,59;;32158;0;1
6413;6X8I;F8EM;109,2;3;;8;48,05;2;0;0;21,76;0;27102;2;2
6414;6X8I;F8EM;100;4;3;6;45,5;3;0;0;16;;20454;3;3
6415;0SI2;F8EM;60;3;2,5;9;42,5;6;0;0;7;0;;;
6416;6X8I;F8EM;79,2;3;2,5;5;47;1;0;0;18;;10742;0;2
6417;6X8I;F8EM;44,5;2;;5;29;2;0;0;6;1;11448;0;0
6418;6X8I;F8EM;40;1;;16;20;11;0;0;10;0;49581;1;1
6419;6X8I;F8EM;43;1;3,08;5;18;1;0;0;8,6;;21679;1;0
6420;6X8I;F8EM;45,85;2;2,55;5;31;5;0;0;7,5;;40637;2;0
6421;6X8I;F8EM;118;3;2,5;11;60;4;0;0;40;;25834;0;0
6422;6X8I;F8EM;88;2;3;7;46,5;2;0;0;14,6;;51465;0;0
6423;6X8I;F8EM;39,5;1;;24;20;14;0;0;10,3;;17617;2;0
6424;6X8I;F8EM;33,35;1;;19;16,4;6;0;0;8,9;;39141;0;0
6425;FMVZ;IZIQ;63,6;2;;5;33,3;3;0;0;11,6;1;10066;0;0
6426;R9I0;F8EM;34,4;2;;2;24,7;1;0;0;4,3;;;;
6427;6X8I;F8EM;37,92;1;;25;16,94;16;0;0;10,06;;7026;1;0
6428;Y04Q;F8EM;59;3;;9;38;3;0;0;;0;;;
6429;3SXT;F8EM;92,7;3;2,8;5;53,3;3;0;0;10,7;0;;;
6430;6X8I;F8EM;48,7;2;2,6;21;26;15;0;0;8,19;;21460;0;1
6431;6X8I;F8EM;56,5;3;2,5;5;42,9;5;0;0;7,6;1;36321;1;0
6432;C3YJ;F8EM;23;1;3;18;19;1;0;0;;;;;
6433;3SXT;F8EM;50,2;1;2,55;10;19;10;0;0;17,1;2;;;
6434;187Y;IZIQ;36;1;;24;;16;0;0;;0;;;
6435;6X8I;F8EM;26,4;1;2,6;21;19;14;0;0;;;35908;0;1
6436;6X8I;F8EM;45,9;1;2,75;27;23,3;4;0;0;11;1;33977;0;0
6437;FMVZ;IZIQ;73;3;;15;45;3;0;0;14;;13461;0;1
6438;4KU1;9N9J;55;2;2,8;18;30;13;0;0;11,4;2;;;
6439;6X8I;F8EM;35,1;1;2,54;16;18,8;5;0;0;7,4;2;14638;1;2
6440;Y04Q;F8EM;38,3;1;2,7;10;15;4;0;0;9,5;1;;;
6441;6X8I;F8EM;89;3;2,7;18;;15;0;0;;0;17313;0;0
6442;YVBQ;F8EM;31,8;1;2,55;3;18,9;1;0;0;5,6;;39330;3;1
6443;4KU1;9N9J;37;1;2,55;14;16;11;0;0;10;0;;;
6444;6X8I;F8EM;52;2;2,7;16;32;6;0;0;8;;33301;0;1
6445;6X8I;F8EM;54;2;2,75;12;27,8;7;0;0;12;2;20483;0;0
6446;FMVZ;IZIQ;53;2;2,5;5;31;2;0;0;10;2;18270;0;0
6447;6X8I;F8EM;59;2;2,95;5;34,4;4;0;0;10;4;22938;2;0
6448;6X8I;F8EM;76;3;2,8;5;52,5;1;0;0;11;;17256;1;0
6449;FM89;9N9J;46,9;2;2,5;5;28;4;0;0;8;;;;
6450;6X8I;F8EM;45,1;2;2,5;5;30,5;2;0;0;7,2;1;40956;0;0
6451;6X8I;F8EM;42,5;3;2,6;5;32,7;5;0;0;6;;12411;0;0
6452;6X8I;F8EM;35,5;1;;25;17,3;8;0;0;8,7;;43257;0;0
6453;3I7C;F8EM;35;1;;5;17;3;0;0;8;0;47675;0;2
6454;WVV2;EQUI;42,1;2;2,5;5;27,7;1;0;0;5;;;;
6455;6X8I;F8EM;50,4;2;2,7;16;27;6;0;0;11;2;32160;0;0
6456;Y04Q;F8EM;55;2;2,54;9;30;5;0;0;8;2;;;
6457;6X8I;F8EM;39,9;1;2,8;19;17,8;12;0;0;12,8;2;38171;0;2
6458;6X8I;F8EM;42;1;2,75;24;20;12;0;0;13;2;33665;0;0
6459;IVEB;LVBX;54,5;2;;18;30;6;0;0;10;;;;
6460;6X8I;F8EM;235;7;3,33;7;147,2;5;0;0;28,4;;22992;3;3
6461;4KU1;9N9J;34;1;2,8;14;16,5;11;0;0;8,5;1;;;
6462;6X8I;F8EM;114;3;;5;78,5;4;0;0;20;0;22460;2;3
6463;6X8I;F8EM;62;3;;9;44;3;0;0;9;0;49317;0;0
6464;6X8I;F8EM;40;1;2,75;25;16,7;16;0;0;9,8;;22751;0;1
6465;TZDT;IZIQ;73;3;2,55;5;42,7;3;0;0;8,3;;;;
6466;187Y;IZIQ;34;1;;24;;18;0;0;;;;;
6467;6VBQ;IZIQ;39,6;1;;10;12,2;7;0;0;16;2;;;
6468;6X8I;F8EM;44,3;2;2,5;5;19,5;4;0;0;7;1;45304;0;1
6469;6X8I;F8EM;32,7;1;;12;17;10;0;0;8;2;31934;0;0
6470;6X8I;F8EM;47,3;2;2,6;9;27;1;0;0;9,5;2;28011;1;1
6471;6X8I;F8EM;52,1;2;2,6;16;29,2;8;0;0;9;;48841;0;0
6472;6X8I;F8EM;28;0;2,7;20;18;17;0;1;;2;35068;0;0
6473;W0ZR;F8EM;61;3;;5;;2;0;0;;1;;;
6474;6X8I;F8EM;41;1;2,6;10;16,6;6;0;0;10,1;;14932;1;1
6475;6X8I;F8EM;33;1;2,5;25;18,5;21;0;0;13;;36827;1;1
